date|cpc|User_Base
2023-02-09|29158|485
2023-02-09|30088|126
2023-02-09|30710|355
2023-02-09|31036|24
2023-02-09|31192|12
2023-02-09|31581|329
2023-02-09|31690|124
2023-02-09|32680|112
2023-02-09|34394|5
2023-02-09|34409|2729
2023-02-09|34828|2847
2023-02-09|35008|60
2023-02-09|35014|55
2023-02-09|35020|52
2023-02-09|35357|50
2023-02-09|35887|5186
2023-02-09|36211|981
2023-02-09|36268|108
2023-02-09|36394|233
2023-02-09|36649|5
2023-02-09|36827|8497
2023-02-09|37448|2618
2023-02-09|37841|54
2023-02-09|37947|66
2023-02-09|38903|1191
2023-02-09|38904|52
2023-02-09|38941|1448
2023-02-09|38967|196
2023-02-09|39301|15
2023-02-09|39480|1
2023-02-09|39561|1
2023-02-09|39581|26
2023-02-09|39582|1
2023-02-09|39621|9982
2023-02-09|39681|641
2023-02-09|39721|379
2023-02-09|39923|479
2023-02-09|40101|1
2023-02-09|40221|152
2023-02-09|40341|5
2023-02-09|40545|15
2023-02-09|40562|35
2023-02-09|40651|47
2023-02-09|40675|628
2023-02-09|40771|23
2023-02-09|40953|4331
2023-02-09|40962|617
2023-02-09|41029|6684
2023-02-09|41034|40
2023-02-09|41051|14
2023-02-09|41129|1450
2023-02-09|41149|294
2023-02-09|41177|13892
2023-02-09|41181|21191
2023-02-09|41235|583
2023-02-09|41247|54
2023-02-09|41329|21042
2023-02-09|41529|56
2023-02-09|41589|32
2023-02-09|41633|27
2023-02-09|41636|86
2023-02-09|41638|14
2023-02-09|41644|170
2023-02-09|41650|144
2023-02-09|41652|73
2023-02-09|41675|4
2023-02-09|41794|27
2023-02-09|41798|35
2023-02-09|41802|15
2023-02-09|41804|24
2023-02-09|41809|31
2023-02-09|41909|2981
2023-02-09|41949|39764
2023-02-09|42049|7267
2023-02-09|42069|26
2023-02-09|42071|9501
2023-02-09|42073|20
2023-02-09|42076|1305
2023-02-09|42078|8
2023-02-09|42339|2740
2023-02-09|42341|6
2023-02-09|42389|2
2023-02-09|42489|5
2023-02-09|42609|16
2023-02-09|42689|7150
2023-02-09|42709|48
2023-02-09|42911|2682
2023-02-09|43091|11
2023-02-09|43093|13
2023-02-09|43269|9
2023-02-09|43349|68
2023-02-09|43551|9977
2023-02-09|43553|441
2023-02-09|43571|56
2023-02-09|43575|8
2023-02-09|43609|18890
2023-02-09|43611|39
2023-02-09|43613|7880
2023-02-09|43615|17
2023-02-09|43617|17732
2023-02-09|43619|18
2023-02-09|43869|155
2023-02-09|44009|4356
2023-02-09|44051|364
2023-02-09|44169|24
2023-02-09|44409|13187
2023-02-09|44509|401
2023-02-09|44549|1
2023-02-09|44613|4098
2023-02-09|44618|7761
2023-02-09|44620|376
2023-02-09|44629|6285
2023-02-09|44649|4757
2023-02-09|44889|9
2023-02-09|44950|90
2023-02-09|45169|7917
2023-02-09|45300|3157
2023-02-09|45309|46
2023-02-09|45329|1724
2023-02-09|45333|2814
2023-02-09|45335|14644
2023-02-09|45337|2514
2023-02-09|45339|2777
2023-02-09|45341|21
2023-02-09|45343|7682
2023-02-09|45345|884
2023-02-09|45347|14662
2023-02-09|45349|5999
2023-02-09|45351|9044
2023-02-09|45353|55
2023-02-09|45355|254
2023-02-09|45357|3
2023-02-09|45359|43
2023-02-09|45371|46
2023-02-09|45433|13
2023-02-09|45489|1565
2023-02-09|45589|16126
2023-02-09|45629|4964
2023-02-09|45631|3223
2023-02-09|45633|30
2023-02-09|45635|2
2023-02-09|45637|335
2023-02-09|45639|22
2023-02-09|45649|2
2023-02-09|45749|20
2023-02-09|45789|193
2023-02-09|45809|28
2023-02-09|45829|1290
2023-02-09|45849|2918
2023-02-09|45889|1157
2023-02-09|46071|2544
2023-02-09|46109|5249
2023-02-09|46189|19
2023-02-09|46191|79
2023-02-09|46229|31
2023-02-09|46231|294
2023-02-10|893|12646
2023-02-10|25609|38
2023-02-10|25814|176
2023-02-10|25828|18
2023-02-10|25857|57
2023-02-10|28428|833
2023-02-10|29158|485
2023-02-10|30088|126
2023-02-10|30710|354
2023-02-10|31036|24
2023-02-10|31192|12
2023-02-10|31581|329
2023-02-10|31690|124
2023-02-10|32680|112
2023-02-10|34394|5
2023-02-10|34409|2723
2023-02-10|34828|2853
2023-02-10|35008|60
2023-02-10|35014|55
2023-02-10|35020|52
2023-02-10|35357|50
2023-02-10|35887|5197
2023-02-10|36211|978
2023-02-10|36268|108
2023-02-10|36394|232
2023-02-10|36649|5
2023-02-10|36827|8489
2023-02-10|37448|2613
2023-02-10|37841|54
2023-02-10|37947|66
2023-02-10|38903|1189
2023-02-10|38904|52
2023-02-10|38941|1446
2023-02-10|38967|196
2023-02-10|39301|15
2023-02-10|39480|1
2023-02-10|39561|1
2023-02-10|39581|26
2023-02-10|39582|1
2023-02-10|39621|9995
2023-02-10|39681|641
2023-02-10|39721|379
2023-02-10|39923|479
2023-02-10|40101|1
2023-02-10|40221|152
2023-02-10|40341|5
2023-02-10|40545|15
2023-02-10|40562|35
2023-02-10|40651|47
2023-02-10|40675|625
2023-02-10|40771|23
2023-02-10|40953|4329
2023-02-10|40962|617
2023-02-10|41029|6670
2023-02-10|41034|40
2023-02-10|41051|14
2023-02-10|41129|1446
2023-02-10|41149|294
2023-02-10|41177|13910
2023-02-10|41181|21162
2023-02-10|41235|582
2023-02-10|41247|54
2023-02-10|41329|21020
2023-02-10|41529|56
2023-02-10|41589|32
2023-02-10|41633|27
2023-02-10|41636|86
2023-02-10|41638|14
2023-02-10|41644|170
2023-02-10|41650|143
2023-02-10|41652|73
2023-02-10|41675|4
2023-02-10|41794|27
2023-02-10|41798|35
2023-02-10|41802|15
2023-02-10|41804|24
2023-02-10|41809|31
2023-02-10|41909|2989
2023-02-10|41949|39780
2023-02-10|42049|7278
2023-02-10|42069|26
2023-02-10|42071|9493
2023-02-10|42073|21
2023-02-10|42076|1303
2023-02-10|42078|8
2023-02-10|42339|2734
2023-02-10|42341|6
2023-02-10|42389|2
2023-02-10|42489|5
2023-02-10|42609|16
2023-02-10|42689|7144
2023-02-10|42709|48
2023-02-10|42911|2670
2023-02-10|43091|11
2023-02-10|43093|13
2023-02-10|43269|9
2023-02-10|43349|68
2023-02-10|43551|9975
2023-02-10|43553|440
2023-02-10|43571|56
2023-02-10|43575|8
2023-02-10|43609|18848
2023-02-10|43611|39
2023-02-10|43613|7848
2023-02-10|43615|17
2023-02-10|43617|17724
2023-02-10|43619|18
2023-02-10|43869|155
2023-02-10|44009|4355
2023-02-10|44051|364
2023-02-10|44169|24
2023-02-10|44409|13174
2023-02-10|44509|399
2023-02-10|44549|1
2023-02-10|44613|4092
2023-02-10|44618|7742
2023-02-10|44620|370
2023-02-10|44629|6284
2023-02-10|44649|4751
2023-02-10|44889|8
2023-02-10|44950|90
2023-02-10|45169|7929
2023-02-10|45300|3169
2023-02-10|45309|46
2023-02-10|45329|1724
2023-02-10|45333|2814
2023-02-10|45335|14678
2023-02-10|45337|2508
2023-02-10|45339|2775
2023-02-10|45341|21
2023-02-10|45343|7689
2023-02-10|45345|881
2023-02-10|45347|14635
2023-02-10|45349|6001
2023-02-10|45351|9067
2023-02-10|45353|55
2023-02-10|45355|254
2023-02-10|45357|3
2023-02-10|45359|43
2023-02-10|45371|46
2023-02-10|45433|13
2023-02-10|45489|1556
2023-02-10|45589|16083
2023-02-10|45629|5041
2023-02-10|45631|3225
2023-02-10|45633|30
2023-02-10|45635|3
2023-02-10|45637|334
2023-02-10|45639|22
2023-02-10|45649|2
2023-02-10|45749|20
2023-02-10|45789|211
2023-02-10|45809|28
2023-02-10|45829|1290
2023-02-10|45849|2913
2023-02-10|45889|1151
2023-02-10|46071|2533
2023-02-10|46109|5260
2023-02-10|46189|19
2023-02-10|46191|97
2023-02-10|46229|31
2023-02-10|46231|304
2023-02-11|893|12682
2023-02-11|25609|38
2023-02-11|25814|176
2023-02-11|25828|18
2023-02-11|25857|57
2023-02-11|28428|833
2023-02-11|29158|485
2023-02-11|30088|126
2023-02-11|30710|354
2023-02-11|31036|24
2023-02-11|31192|12
2023-02-11|31581|329
2023-02-11|31690|124
2023-02-11|32680|112
2023-02-11|34394|5
2023-02-11|34409|2722
2023-02-11|34828|2859
2023-02-11|35008|60
2023-02-11|35014|55
2023-02-11|35020|52
2023-02-11|35357|50
2023-02-11|35887|5208
2023-02-11|36211|980
2023-02-11|36268|108
2023-02-11|36394|232
2023-02-11|36649|5
2023-02-11|36827|8510
2023-02-11|37448|2613
2023-02-11|37841|54
2023-02-11|37947|66
2023-02-11|38903|1189
2023-02-11|38904|52
2023-02-11|38941|1440
2023-02-11|38967|196
2023-02-11|39301|15
2023-02-11|39480|1
2023-02-11|39561|1
2023-02-11|39581|26
2023-02-11|39582|1
2023-02-11|39621|10022
2023-02-11|39681|641
2023-02-11|39721|379
2023-02-11|39923|479
2023-02-11|40101|1
2023-02-11|40221|152
2023-02-11|40341|5
2023-02-11|40545|15
2023-02-11|40562|35
2023-02-11|40651|47
2023-02-11|40675|624
2023-02-11|40771|23
2023-02-11|40953|4321
2023-02-11|40962|616
2023-02-11|41029|6658
2023-02-11|41034|40
2023-02-11|41051|14
2023-02-11|41129|1445
2023-02-11|41149|294
2023-02-11|41177|13939
2023-02-11|41181|21171
2023-02-11|41235|582
2023-02-11|41247|54
2023-02-11|41329|21026
2023-02-11|41529|56
2023-02-11|41589|32
2023-02-11|41633|27
2023-02-11|41636|86
2023-02-11|41638|14
2023-02-11|41644|170
2023-02-11|41650|143
2023-02-11|41652|73
2023-02-11|41675|4
2023-02-11|41794|27
2023-02-11|41798|35
2023-02-11|41802|15
2023-02-11|41804|24
2023-02-11|41809|31
2023-02-11|41909|2993
2023-02-11|41949|39901
2023-02-11|42049|7329
2023-02-11|42069|26
2023-02-11|42071|9524
2023-02-11|42073|21
2023-02-11|42076|1302
2023-02-11|42078|8
2023-02-11|42339|2730
2023-02-11|42341|6
2023-02-11|42389|2
2023-02-11|42489|5
2023-02-11|42609|16
2023-02-11|42689|7159
2023-02-11|42709|48
2023-02-11|42911|2664
2023-02-11|43091|11
2023-02-11|43093|13
2023-02-11|43269|9
2023-02-11|43349|68
2023-02-11|43551|9960
2023-02-11|43553|468
2023-02-11|43571|56
2023-02-11|43575|8
2023-02-11|43609|18873
2023-02-11|43611|39
2023-02-11|43613|7855
2023-02-11|43615|17
2023-02-11|43617|17699
2023-02-11|43619|18
2023-02-11|43869|155
2023-02-11|44009|4361
2023-02-11|44051|364
2023-02-11|44169|24
2023-02-11|44409|13196
2023-02-11|44509|398
2023-02-11|44549|1
2023-02-11|44613|4093
2023-02-11|44618|7746
2023-02-11|44620|370
2023-02-11|44629|6292
2023-02-11|44649|4746
2023-02-11|44889|8
2023-02-11|44950|90
2023-02-11|45169|7954
2023-02-11|45300|3189
2023-02-11|45309|46
2023-02-11|45329|1724
2023-02-11|45333|2810
2023-02-11|45335|14720
2023-02-11|45337|2505
2023-02-11|45339|2774
2023-02-11|45341|21
2023-02-11|45343|7713
2023-02-11|45345|881
2023-02-11|45347|14661
2023-02-11|45349|6022
2023-02-11|45351|9090
2023-02-11|45353|55
2023-02-11|45355|254
2023-02-11|45357|3
2023-02-11|45359|43
2023-02-11|45371|46
2023-02-11|45433|14
2023-02-11|45489|1556
2023-02-11|45589|16046
2023-02-11|45629|5126
2023-02-11|45631|3220
2023-02-11|45633|33
2023-02-11|45635|3
2023-02-11|45637|334
2023-02-11|45639|22
2023-02-11|45649|2
2023-02-11|45749|20
2023-02-11|45789|230
2023-02-11|45809|28
2023-02-11|45829|1290
2023-02-11|45849|2920
2023-02-11|45889|1145
2023-02-11|46071|2518
2023-02-11|46109|5275
2023-02-11|46189|28
2023-02-11|46191|103
2023-02-11|46229|31
2023-02-11|46231|325
2023-02-12|893|12705
2023-02-12|25609|38
2023-02-12|25814|176
2023-02-12|25828|18
2023-02-12|25857|57
2023-02-12|28428|831
2023-02-12|29158|485
2023-02-12|30088|126
2023-02-12|30710|354
2023-02-12|31036|24
2023-02-12|31192|12
2023-02-12|31581|329
2023-02-12|31690|124
2023-02-12|32680|112
2023-02-12|34394|5
2023-02-12|34409|2722
2023-02-12|34828|2864
2023-02-12|35008|60
2023-02-12|35014|55
2023-02-12|35020|52
2023-02-12|35357|50
2023-02-12|35887|5222
2023-02-12|36211|983
2023-02-12|36268|108
2023-02-12|36394|232
2023-02-12|36649|5
2023-02-12|36827|8542
2023-02-12|37448|2612
2023-02-12|37841|54
2023-02-12|37947|66
2023-02-12|38903|1189
2023-02-12|38904|52
2023-02-12|38941|1438
2023-02-12|38967|196
2023-02-12|39301|15
2023-02-12|39480|1
2023-02-12|39561|1
2023-02-12|39581|26
2023-02-12|39582|1
2023-02-12|39621|10065
2023-02-12|39681|641
2023-02-12|39682|1
2023-02-12|39721|379
2023-02-12|39923|479
2023-02-12|40101|1
2023-02-12|40221|152
2023-02-12|40341|5
2023-02-12|40545|15
2023-02-12|40562|35
2023-02-12|40651|47
2023-02-12|40675|624
2023-02-12|40771|23
2023-02-12|40953|4321
2023-02-12|40962|616
2023-02-12|41029|6659
2023-02-12|41034|40
2023-02-12|41051|14
2023-02-12|41129|1445
2023-02-12|41149|294
2023-02-12|41177|13963
2023-02-12|41181|21245
2023-02-12|41235|580
2023-02-12|41247|54
2023-02-12|41329|21067
2023-02-12|41529|56
2023-02-12|41589|32
2023-02-12|41633|27
2023-02-12|41636|86
2023-02-12|41638|14
2023-02-12|41644|170
2023-02-12|41650|143
2023-02-12|41652|73
2023-02-12|41675|4
2023-02-12|41794|27
2023-02-12|41798|35
2023-02-12|41802|15
2023-02-12|41804|24
2023-02-12|41809|31
2023-02-12|41909|2999
2023-02-12|41949|40081
2023-02-12|42049|7350
2023-02-12|42069|26
2023-02-12|42071|9548
2023-02-12|42073|21
2023-02-12|42076|1302
2023-02-12|42078|8
2023-02-12|42339|2725
2023-02-12|42341|6
2023-02-12|42389|2
2023-02-12|42489|5
2023-02-12|42609|16
2023-02-12|42689|7179
2023-02-12|42709|48
2023-02-12|42911|2663
2023-02-12|43091|11
2023-02-12|43093|13
2023-02-12|43269|9
2023-02-12|43349|68
2023-02-12|43551|9967
2023-02-12|43553|485
2023-02-12|43571|56
2023-02-12|43575|8
2023-02-12|43609|18936
2023-02-12|43611|39
2023-02-12|43613|7849
2023-02-12|43615|17
2023-02-12|43617|17721
2023-02-12|43619|18
2023-02-12|43869|155
2023-02-12|44009|4373
2023-02-12|44051|364
2023-02-12|44169|24
2023-02-12|44409|13239
2023-02-12|44509|398
2023-02-12|44549|1
2023-02-12|44613|4098
2023-02-12|44618|7775
2023-02-12|44620|367
2023-02-12|44629|6328
2023-02-12|44649|4745
2023-02-12|44889|8
2023-02-12|44950|90
2023-02-12|45169|7972
2023-02-12|45300|3223
2023-02-12|45309|46
2023-02-12|45329|1724
2023-02-12|45333|2805
2023-02-12|45335|14770
2023-02-12|45337|2504
2023-02-12|45339|2772
2023-02-12|45341|21
2023-02-12|45343|7741
2023-02-12|45345|879
2023-02-12|45347|14698
2023-02-12|45349|6051
2023-02-12|45351|9121
2023-02-12|45353|55
2023-02-12|45355|254
2023-02-12|45357|3
2023-02-12|45359|42
2023-02-12|45371|46
2023-02-12|45433|14
2023-02-12|45489|1557
2023-02-12|45589|16019
2023-02-12|45629|5213
2023-02-12|45631|3255
2023-02-12|45633|33
2023-02-12|45635|3
2023-02-12|45637|334
2023-02-12|45639|23
2023-02-12|45649|2
2023-02-12|45749|20
2023-02-12|45789|233
2023-02-12|45809|28
2023-02-12|45829|1290
2023-02-12|45849|2929
2023-02-12|45889|1145
2023-02-12|46071|2499
2023-02-12|46109|5299
2023-02-12|46189|40
2023-02-12|46191|121
2023-02-12|46229|31
2023-02-12|46231|341
2023-02-13|893|12698
2023-02-13|25609|38
2023-02-13|25814|176
2023-02-13|25828|18
2023-02-13|25857|57
2023-02-13|28428|830
2023-02-13|29158|483
2023-02-13|30088|126
2023-02-13|30710|354
2023-02-13|31036|24
2023-02-13|31192|12
2023-02-13|31581|329
2023-02-13|31690|124
2023-02-13|32680|112
2023-02-13|34394|5
2023-02-13|34409|2721
2023-02-13|34828|2859
2023-02-13|35008|60
2023-02-13|35014|55
2023-02-13|35020|52
2023-02-13|35357|50
2023-02-13|35887|5220
2023-02-13|36211|983
2023-02-13|36268|108
2023-02-13|36394|232
2023-02-13|36649|5
2023-02-13|36827|8512
2023-02-13|37448|2607
2023-02-13|37841|54
2023-02-13|37947|66
2023-02-13|38903|1188
2023-02-13|38904|52
2023-02-13|38941|1432
2023-02-13|38967|196
2023-02-13|39301|15
2023-02-13|39480|1
2023-02-13|39561|1
2023-02-13|39581|26
2023-02-13|39582|1
2023-02-13|39621|10054
2023-02-13|39681|641
2023-02-13|39682|1
2023-02-13|39721|378
2023-02-13|39923|479
2023-02-13|40101|1
2023-02-13|40221|152
2023-02-13|40341|5
2023-02-13|40545|15
2023-02-13|40562|35
2023-02-13|40651|47
2023-02-13|40675|622
2023-02-13|40771|23
2023-02-13|40953|4314
2023-02-13|40962|616
2023-02-13|41029|6637
2023-02-13|41034|40
2023-02-13|41051|14
2023-02-13|41129|1445
2023-02-13|41149|293
2023-02-13|41177|13965
2023-02-13|41181|21190
2023-02-13|41235|579
2023-02-13|41247|54
2023-02-13|41329|21018
2023-02-13|41529|56
2023-02-13|41589|32
2023-02-13|41633|27
2023-02-13|41636|86
2023-02-13|41638|14
2023-02-13|41644|170
2023-02-13|41650|143
2023-02-13|41652|73
2023-02-13|41675|4
2023-02-13|41794|27
2023-02-13|41798|35
2023-02-13|41802|15
2023-02-13|41804|24
2023-02-13|41809|32
2023-02-13|41909|2996
2023-02-13|41949|40072
2023-02-13|42049|7358
2023-02-13|42069|26
2023-02-13|42071|9531
2023-02-13|42073|21
2023-02-13|42076|1298
2023-02-13|42078|8
2023-02-13|42339|2714
2023-02-13|42341|6
2023-02-13|42389|2
2023-02-13|42489|5
2023-02-13|42609|16
2023-02-13|42689|7163
2023-02-13|42709|48
2023-02-13|42911|2646
2023-02-13|43091|11
2023-02-13|43093|13
2023-02-13|43269|9
2023-02-13|43349|68
2023-02-13|43551|9953
2023-02-13|43553|496
2023-02-13|43571|56
2023-02-13|43575|8
2023-02-13|43609|18918
2023-02-13|43611|39
2023-02-13|43613|7841
2023-02-13|43615|17
2023-02-13|43617|17687
2023-02-13|43619|18
2023-02-13|43869|155
2023-02-13|44009|4379
2023-02-13|44051|364
2023-02-13|44169|24
2023-02-13|44409|13229
2023-02-13|44509|397
2023-02-13|44549|1
2023-02-13|44613|4093
2023-02-13|44618|7776
2023-02-13|44620|360
2023-02-13|44629|6338
2023-02-13|44649|4732
2023-02-13|44889|8
2023-02-13|44950|90
2023-02-13|45169|7964
2023-02-13|45300|3251
2023-02-13|45309|46
2023-02-13|45329|1723
2023-02-13|45333|2802
2023-02-13|45335|14770
2023-02-13|45337|2501
2023-02-13|45339|2771
2023-02-13|45341|21
2023-02-13|45343|7715
2023-02-13|45345|875
2023-02-13|45347|14664
2023-02-13|45349|6064
2023-02-13|45351|9118
2023-02-13|45353|55
2023-02-13|45355|254
2023-02-13|45357|3
2023-02-13|45359|42
2023-02-13|45371|46
2023-02-13|45433|14
2023-02-13|45489|1556
2023-02-13|45589|15937
2023-02-13|45629|5276
2023-02-13|45631|3266
2023-02-13|45633|33
2023-02-13|45635|3
2023-02-13|45637|334
2023-02-13|45639|23
2023-02-13|45649|2
2023-02-13|45749|20
2023-02-13|45789|235
2023-02-13|45809|28
2023-02-13|45829|1287
2023-02-13|45849|2944
2023-02-13|45889|1140
2023-02-13|46071|2469
2023-02-13|46109|5310
2023-02-13|46189|50
2023-02-13|46191|128
2023-02-13|46229|31
2023-02-13|46231|358
2023-02-14|893|12676
2023-02-14|25609|38
2023-02-14|25814|175
2023-02-14|25828|18
2023-02-14|25857|57
2023-02-14|28428|830
2023-02-14|29158|482
2023-02-14|30088|126
2023-02-14|30710|353
2023-02-14|31036|24
2023-02-14|31192|12
2023-02-14|31581|329
2023-02-14|31690|124
2023-02-14|32680|111
2023-02-14|34394|5
2023-02-14|34409|2718
2023-02-14|34828|2849
2023-02-14|35008|60
2023-02-14|35014|55
2023-02-14|35020|52
2023-02-14|35357|50
2023-02-14|35869|1
2023-02-14|35870|1
2023-02-14|35871|1
2023-02-14|35872|1
2023-02-14|35887|5220
2023-02-14|36211|980
2023-02-14|36268|108
2023-02-14|36394|231
2023-02-14|36649|5
2023-02-14|36827|8496
2023-02-14|37448|2602
2023-02-14|37841|54
2023-02-14|37947|66
2023-02-14|38903|1186
2023-02-14|38904|52
2023-02-14|38941|1428
2023-02-14|38967|196
2023-02-14|39301|15
2023-02-14|39480|1
2023-02-14|39561|1
2023-02-14|39581|26
2023-02-14|39582|1
2023-02-14|39621|10073
2023-02-14|39681|639
2023-02-14|39682|1
2023-02-14|39721|377
2023-02-14|39923|478
2023-02-14|40101|1
2023-02-14|40221|152
2023-02-14|40341|5
2023-02-14|40545|15
2023-02-14|40562|34
2023-02-14|40563|1
2023-02-14|40651|47
2023-02-14|40675|622
2023-02-14|40771|23
2023-02-14|40953|4298
2023-02-14|40962|614
2023-02-14|41029|6609
2023-02-14|41034|40
2023-02-14|41051|14
2023-02-14|41129|1443
2023-02-14|41149|293
2023-02-14|41177|13996
2023-02-14|41181|21169
2023-02-14|41235|579
2023-02-14|41247|54
2023-02-14|41329|20992
2023-02-14|41529|56
2023-02-14|41589|32
2023-02-14|41633|27
2023-02-14|41636|86
2023-02-14|41638|14
2023-02-14|41644|170
2023-02-14|41650|143
2023-02-14|41652|73
2023-02-14|41675|4
2023-02-14|41794|27
2023-02-14|41798|35
2023-02-14|41802|15
2023-02-14|41804|24
2023-02-14|41809|32
2023-02-14|41909|2980
2023-02-14|41949|40106
2023-02-14|42049|7365
2023-02-14|42069|26
2023-02-14|42071|9530
2023-02-14|42073|21
2023-02-14|42076|1297
2023-02-14|42078|8
2023-02-14|42339|2710
2023-02-14|42341|6
2023-02-14|42389|2
2023-02-14|42489|5
2023-02-14|42609|16
2023-02-14|42689|7157
2023-02-14|42709|48
2023-02-14|42911|2636
2023-02-14|43091|11
2023-02-14|43093|13
2023-02-14|43269|9
2023-02-14|43349|67
2023-02-14|43551|9925
2023-02-14|43553|516
2023-02-14|43571|56
2023-02-14|43575|8
2023-02-14|43609|18901
2023-02-14|43611|39
2023-02-14|43613|7825
2023-02-14|43615|17
2023-02-14|43617|17648
2023-02-14|43619|18
2023-02-14|43869|155
2023-02-14|44009|4383
2023-02-14|44051|363
2023-02-14|44169|24
2023-02-14|44409|13244
2023-02-14|44509|397
2023-02-14|44549|1
2023-02-14|44613|4080
2023-02-14|44618|7774
2023-02-14|44620|343
2023-02-14|44629|6341
2023-02-14|44649|4721
2023-02-14|44889|8
2023-02-14|44950|90
2023-02-14|45169|7986
2023-02-14|45300|3265
2023-02-14|45309|46
2023-02-14|45329|1721
2023-02-14|45333|2800
2023-02-14|45335|14778
2023-02-14|45337|2497
2023-02-14|45339|2766
2023-02-14|45341|21
2023-02-14|45343|7673
2023-02-14|45345|867
2023-02-14|45347|14647
2023-02-14|45349|6053
2023-02-14|45351|9101
2023-02-14|45353|55
2023-02-14|45355|253
2023-02-14|45357|3
2023-02-14|45359|42
2023-02-14|45371|46
2023-02-14|45433|14
2023-02-14|45489|1553
2023-02-14|45589|15871
2023-02-14|45629|5295
2023-02-14|45631|3294
2023-02-14|45633|33
2023-02-14|45635|2
2023-02-14|45637|334
2023-02-14|45639|23
2023-02-14|45649|2
2023-02-14|45749|20
2023-02-14|45789|238
2023-02-14|45809|28
2023-02-14|45829|1282
2023-02-14|45849|2937
2023-02-14|45889|1135
2023-02-14|46071|2455
2023-02-14|46109|5320
2023-02-14|46189|65
2023-02-14|46191|124
2023-02-14|46229|31
2023-02-14|46231|380
2023-02-15|893|12652
2023-02-15|25609|38
2023-02-15|25814|175
2023-02-15|25828|18
2023-02-15|25857|57
2023-02-15|28428|829
2023-02-15|29158|482
2023-02-15|30088|126
2023-02-15|30710|353
2023-02-15|31036|24
2023-02-15|31192|12
2023-02-15|31581|329
2023-02-15|31690|124
2023-02-15|32680|111
2023-02-15|34394|5
2023-02-15|34409|2716
2023-02-15|34828|2843
2023-02-15|35008|60
2023-02-15|35014|55
2023-02-15|35020|52
2023-02-15|35357|50
2023-02-15|35869|1
2023-02-15|35870|1
2023-02-15|35871|1
2023-02-15|35872|1
2023-02-15|35887|5205
2023-02-15|36211|983
2023-02-15|36268|108
2023-02-15|36394|230
2023-02-15|36649|5
2023-02-15|36827|8475
2023-02-15|37448|2594
2023-02-15|37841|54
2023-02-15|37947|64
2023-02-15|38903|1186
2023-02-15|38904|52
2023-02-15|38941|1423
2023-02-15|38967|196
2023-02-15|39301|15
2023-02-15|39480|1
2023-02-15|39561|1
2023-02-15|39581|26
2023-02-15|39582|1
2023-02-15|39621|10077
2023-02-15|39681|639
2023-02-15|39682|1
2023-02-15|39721|377
2023-02-15|39923|478
2023-02-15|40101|1
2023-02-15|40221|152
2023-02-15|40341|5
2023-02-15|40545|15
2023-02-15|40562|34
2023-02-15|40563|1
2023-02-15|40651|47
2023-02-15|40675|622
2023-02-15|40771|23
